"Speaker","Word","approximants","Begin_Time_s","End_Time_s","Duration_ms","F0_20","F0_50","F0_80","F1_20","F1_50","F1_80","F2_20","F2_50","F2_80","F3_20","F3_50","F3_80","appsequence","vocalic","POA","Education","Age","Gender","POB","Manner","approximants_only"
"Jos4","wing","w/i",28.64862225,28.85,201.3777502,206.4986507,209.5605001,245.315764,384.0705335,429.2693314,472.5397109,445.8075303,1501.130258,1307.291105,2767.890759,2928.4983,2695.310583,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","order","ɔ:/r",29.7154355,29.80517959,89.74409764,200.9871427,196.066437,195.1371028,593.8618333,517.0972666,524.0988116,1403.534939,1693.021573,1383.215381,2778.617343,2919.451981,2993.575472,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","order","ə/r",30.04558271,30.16077663,115.1939164,93.6428397,176.642318,171.8486637,632.4210372,544.3130716,512.8402825,1793.25529,1785.471394,1672.170687,3263.084112,3315.906643,3376.25198,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","stew","j/u:",30.76,30.83,70,232.3063359,229.661962,232.5591864,266.5143671,303.1009844,320.4842567,2040.536018,1794.800804,1693.69403,2822.356304,2774.969084,2780.283856,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos4","all","ɔ:/l",31.53345091,31.66,126.5490852,188.1737587,187.3712632,NA,550.4416993,597.4748039,707.8548992,1590.651917,1495.631587,1543.204634,3062.044532,3264.804112,3071.429499,"Vl","postvocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","resides","r/i",31.73,31.83,100,181.9282303,189.0116245,186.2735042,368.5832062,345.7512847,369.3332045,1515.2261,1702.411737,2072.180779,2606.833,2278.185797,2332.117526,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","premises","r/e",33,33.03,30,198.4704318,196.3666719,195.1475638,587.4661514,587.0204717,583.4338342,1786.332056,1791.687574,1816.977142,2565.574254,2536.666705,2547.683362,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","terrestrial","vrv",34.04,34.17,130,90.28588357,185.0700785,191.9962146,530.2380321,543.1215278,548.1063176,1961.854301,1898.681658,1537.337536,2662.444811,2197.886925,2062.168165,"VrV","intervocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","terrestrial","r/i",34.42,34.45,30,206.6300158,202.586057,198.6173512,598.5172478,635.3881372,668.8379172,1790.967964,1730.452049,1630.179124,2919.874901,2948.188586,2979.590079,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","somewhere","w/ea",35.55,35.62,70,204.1102638,199.5469709,197.6781329,469.3521938,559.0179084,575.4756704,1354.808569,1717.106626,1862.529804,2724.307649,2753.410674,2818.247049,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","somewhere","ea/r",35.71163328,35.76,48.36672105,206.3920799,202.3482013,202.1884873,545.5734434,549.0574246,510.1832147,2022.78047,1850.243008,1832.312658,2975.996281,2893.319353,2929.854978,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","clockwise","l/ɒ",36.94,36.97,30,214.7333144,209.0055837,207.6080498,594.1894127,619.6348717,620.0649443,1531.761286,1393.293309,1271.8304,2756.690909,2737.976991,2686.097138,"lV","prevocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","clockwise","w/ai",37.28,37.36,80,194.5973466,193.2018927,189.6347046,442.5493878,581.5484639,688.3252558,859.1281528,1061.683741,1349.091042,2533.685678,2484.236893,2121.315314,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","runaway","r/ʌ",38.05,38.17,120,192.7521864,197.3882027,205.1951268,405.0953132,557.1766035,568.7821387,1503.155357,1326.209152,1238.303757,1963.252869,2551.845449,2855.003841,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","runaway","vwv",38.4,38.46,60,184.6625776,185.2682808,183.262786,394.4764527,384.3216146,375.0105801,1262.356241,1546.157716,1813.871695,2685.540659,2564.275847,2550.227018,"VwV","intervocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","from","r/ɒ",38.79,38.82,30,181.797768,179.4721825,177.508166,550.8759976,556.480042,543.2515138,1174.497466,1137.722751,1096.203122,2731.297679,2631.055646,2586.069578,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","where","w/ea",38.91,39.14,230,176.0243017,184.5619783,203.7037609,522.8815587,464.8759128,451.6894113,723.2624916,892.8487464,1490.552953,2821.038029,2770.395298,2552.596863,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","fellows","vlv",40.44,40.48,40,186.627151,188.6835732,190.5780934,480.8470541,550.8629653,565.7161081,1557.934988,1528.246564,1553.106135,3062.068814,2995.984374,2951.949248,"VlV","intervocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","shallow","vlv",41.89,41.95,60,196.3249137,196.7928267,195.0191181,417.6449273,402.6172217,407.615391,1454.736068,1497.499088,1488.369898,2939.787778,2978.381554,3019.03008,"VlV","intervocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","roof-like","r/u:",42.05,42.1,50,192.0673709,186.4633951,184.2047282,371.8497737,363.2708261,374.183534,1241.328935,1154.926415,1202.419162,2104.372684,1929.03909,2222.6526,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","roof-like","l/ai",42.4,42.49,90,183.0087695,179.2207439,181.3032405,419.6781595,464.9843905,660.7036471,1086.226998,1112.573149,1523.573114,2826.768558,2688.377409,2282.931921,"lV","prevocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","narrow","vrv",43.68,43.76,80,201.7388818,200.0576116,199.1820278,522.0717677,449.8474606,420.5560661,1560.389952,1279.039267,1188.620705,1845.162527,1959.869039,1876.358675,"VrV","intervocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","window","w/i",43.97,44.01,40,187.3746591,183.0723412,181.3848154,392.9283564,393.7774669,422.9649362,1150.26776,1578.269103,1873.841623,2527.304126,2534.073918,2513.213226,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","from","r/ɑ:",45.77,45.81,40,177.3672602,174.8810291,174.8044153,536.1761886,527.0623727,524.1045224,1225.823442,1211.579295,1215.33301,2298.783649,2616.285352,2672.088645,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","rain","r/ei",46.15,46.22,70,187.1405491,191.6651338,196.4867203,397.6749004,398.4583754,408.3187177,1319.391918,1550.926616,1783.799583,2185.233178,2480.372596,2537.421888,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","almost","ɔ:/l",46.94,47,60,191.5781194,190.8284456,191.9580572,446.4735771,456.4001091,589.9145061,1022.37729,1094.808328,640.9750312,2955.827007,2918.534202,2980.823784,"Vl","postvocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","mar","a:/r",47.66360338,47.74,76.39662325,95.49183285,94.82424318,NA,689.9324175,624.8526593,691.8465084,1555.459709,1641.192519,1540.202583,2342.729633,1995.76643,2417.566681,"Vl","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","Newton","j/u:",52.44,52.52,80,193.9465347,194.6728752,196.6607325,395.2745823,393.3702324,413.131425,2127.304557,1970.3554,1950.302885,2792.234522,2805.798815,2911.784597,"jV","prevocalic","palatal","Degree","Young adult","female","North","glide","j"
"Jos4","all","ɔ:/l",56.07,56.23,160,187.2835114,180.5056603,181.3417554,378.6189934,350.01942,366.2376065,1029.761234,1089.552677,1553.708714,2763.374268,2890.086159,2850.83204,"Vl","postvocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","was","w/ɑ:",57.24,57.32,80,188.8187519,185.3655803,183.3830619,437.9406697,530.3845197,547.7196861,956.4120931,1090.852695,1241.430744,3157.933009,2929.603172,2920.03807,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","near","iə/r",58.06181986,58.27,208.1801405,181.9937001,NA,140.4460232,547.803494,632.7901546,860.6831688,2170.957699,2199.141059,2129.482078,3061.291634,3282.412314,3212.286099,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","sparrow","vrv",59.47,59.69,220,88.82931833,75.07242792,NA,454.5647882,404.1951938,447.6567746,1379.09979,1453.461928,1265.745352,2115.264013,1798.443835,2079.951714,"VrV","intervocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","write","r/ai",61.82,61.91,90,234.8573547,235.0165256,239.6003983,468.3537942,588.5730832,706.3927637,1454.198472,1388.809375,1662.861002,2189.938502,1909.993376,2715.176592,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","history","r/ə",62.56,62.59,30,190.7059283,186.9415373,183.7706234,329.5598246,340.7310216,339.7970601,2178.345554,2153.485472,2144.806999,2570.508329,2652.276644,2784.501246,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","race","r/ei",63.87,63.99,120,184.788385,190.0554375,196.5817023,373.2210392,382.9792401,395.4079223,1829.950913,1889.273816,2015.703889,2195.95417,2300.820874,2642.308602,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","everyone","r/i",64.86,64.9,40,199.7183715,200.2933156,198.9278678,422.9839096,397.4734304,402.3183399,1778.796909,1726.364815,1641.052146,2667.37869,2658.282928,2618.897638,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","everyone","vwv",64.95,65.05,100,189.3705671,185.6849041,177.1402197,423.3938231,442.0725787,610.2381767,1479.021283,1011.825152,1245.297101,3180.146221,2762.597752,2610.137608,"VwV","intervocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","follow","vlv",65.8,65.85,50,189.6091077,188.1881432,190.0277221,380.8937034,376.2235896,392.7095621,1416.247976,1498.199413,1393.912037,2202.753398,2054.984622,2091.947817,"VlV","intervocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","Lord","l/ɔ:",66.33,66.36,30,174.1532659,174.6691789,175.7980145,508.4997949,519.4075697,523.172375,1286.314764,1205.53065,1118.484684,2918.805098,2825.157351,2557.793545,"lV","prevocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","Lord","ɔ:/r",66.44511452,66.50539041,60.27588648,177.1561229,176.4034269,173.4902953,527.2473417,526.0744659,512.5727398,1273.688466,1418.345503,1593.29054,3023.569762,2906.977384,3057.452979,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","break","r/ei",68.12,68.32,200,215.3480996,211.8497639,208.5413207,495.4593719,465.8915836,427.6456087,1508.511563,1391.409444,1502.282884,1995.634353,2526.869086,2621.479216,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","fallow","vlv",69.78,69.84,60,190.1934774,191.3571344,194.9304345,442.0680372,419.4212424,449.0056995,1546.327842,1539.384826,1511.919711,2759.198496,2072.981402,2805.702412,"VlV","intervocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","ground","r/aʊ",70.1,70.21,110,175.207515,174.818688,171.8401504,533.8429089,740.0749703,837.2093699,1487.71229,1449.014724,1412.945749,2222.228685,2604.331837,2695.4979,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","for","ɔ:/r",70.7031525,70.75673107,53.57856576,167.1097107,164.7105505,155.3252455,455.5167974,451.9357932,515.4155893,1280.885794,1221.92993,1156.991135,2720.068614,2694.170344,2663.823401,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","father","ə/r",71.97381682,72.28055411,306.737289,101.4716781,181.6839226,141.995818,618.270605,605.4433522,700.9001332,1588.187675,1166.884566,1598.004235,3048.202784,2597.966242,3016.438223,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","mother","ə/r",73.23133639,73.34,108.6636114,174.9939276,174.7068327,178.3433079,539.8687182,570.9353968,548.5185862,1636.855078,1707.524382,1696.236412,2948.41695,2938.783766,3071.800208,"Vr","postvocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","read","r/i:",73.72,73.89,170,187.7926342,203.6780431,209.8849138,388.8517107,402.8446412,409.5065034,1651.515006,2004.155334,2346.986973,2432.797721,2768.101619,2760.587997,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","par","a:/r",75.23596019,75.41009053,174.1303387,199.8139038,159.9189205,NA,792.6810641,803.3717286,812.6295995,1556.493306,2160.850518,1945.039163,3128.362028,3449.525784,3209.197123,"Vr","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","below","vlv",75.56,75.6,40,157.3216001,194.1980056,184.0203508,339.1917692,426.9843501,389.3603117,1748.767245,1721.750398,1592.380246,3108.228781,3109.087626,3106.974028,"VlV","intervocalic","alveolar","Degree","Young adult","female","North","liquid","l"
"Jos4","read","r/ai",82.15,82.26,110,204.96632,212.3121067,224.1679048,416.6386485,467.0184241,604.8614154,1785.395399,1826.962791,1747.231657,1944.545285,2075.520517,2262.592834,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","rain","r/ei",83,83.12,120,199.460676,213.8477138,225.3914808,394.1878749,411.3399407,446.4880876,1715.279397,1674.648961,1756.831368,2634.185094,1720.758542,2251.835571,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","race","r/ei",83.79976025,83.89754114,97.78088251,197.941095,197.4663253,202.4891282,425.014561,380.2959498,401.6440165,1812.725518,1912.400552,1691.640932,2815.29064,3011.772063,2855.43021,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","wrap","r/æ",84.61,84.8,190,200.0867576,201.4413039,207.0769555,489.4112541,590.666895,755.4007507,1840.210966,1793.808677,1640.143606,1853.978572,2075.161682,1986.516462,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","trade","r/ei",85.54,85.57,30,221.7253497,220.7410273,220.0005694,439.4174764,435.9497973,434.2178949,2036.274315,2063.527249,2109.355404,2823.053668,2832.67235,2819.418042,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","sparrow","vrv",86.54,86.7,160,205.9131991,193.9573252,186.1877875,496.0695182,412.4341841,411.9849659,1440.28749,1150.752141,1323.731278,1975.870505,2593.83328,2747.079066,"VrV","intervocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","lyric","vrv",87.73,87.76,30,221.6581157,220.3266533,217.8714726,434.0562914,432.2878163,431.6178313,1739.540863,1895.446398,2063.016002,2743.513635,2843.24533,2785.356449,"VrV","intervocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","bridge","r/i",88.86,88.89,30,224.0082373,226.2982637,228.3043287,436.5099634,438.3664016,433.2327409,1656.318315,1753.23196,1827.317444,2630.658124,2697.882832,2721.688548,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","terrestrial","r/æ",89.70102218,89.73852717,37.50499603,204.6507348,205.5903861,207.1365381,507.9603911,519.7825901,499.4968016,2015.103245,2067.976902,2043.191588,3063.412155,3342.170239,3298.491687,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","terrestrial","r/i",90.13,90.16,30,204.4362976,201.1501624,198.747638,547.5004854,588.9217186,598.9162478,1970.915326,1933.999706,1874.456591,3009.495237,3005.24892,3003.276176,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","wing","w/i",90.92,91.08,160,195.7880172,202.7301403,224.4172001,378.4872513,359.1195624,439.1252523,1359.346916,1867.695144,1385.493201,2801.417685,3327.874328,2664.199213,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","way","w/ei",91.97,92.19,220,190.0529473,195.6561062,229.4587531,426.7545708,484.6520484,452.1012978,1570.747682,1114.795017,1610.746874,2714.126039,2954.828088,2746.02622,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","why","w/ai",92.83,92.91,80,221.3122712,217.5711217,217.7596675,496.8879595,608.3310539,682.8129737,2146.11564,992.0868227,1235.865362,3186.908748,2571.671148,2536.051784,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","awake","vwv",94.12,94.32,200,207.6935145,209.8258617,227.7553093,423.4121454,599.5536882,453.9577963,816.8396769,1335.905214,1676.849294,2375.263198,2960.454994,2220.334262,"VwV","intervocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","runway","r/ʌ",95.51033644,95.61213571,101.7992749,NA,201.7829654,204.9097538,428.5837005,396.9128354,353.3810996,1385.032978,1218.92278,1353.498442,2626.196657,1870.632174,2122.962703,"rV","prevocalic","palatal","Degree","Young adult","female","North","liquid","r"
"Jos4","runway","w/ei",95.87,96,130,214.1786924,210.6478548,205.9019741,478.6873377,427.6613509,418.0471193,984.6960052,908.558089,1832.755236,2617.46226,2785.748517,2888.961409,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
"Jos4","what","w/ɑ",96.62,96.6964695,76.469497,186.7082739,187.1293186,190.6901592,393.2714981,456.8739433,490.9347266,615.573255,2513.989425,2321.453729,2539.24811,3586.931486,3605.113726,"wV","prevocalic","bilabial","Degree","Young adult","female","North","glide","w"
